Brand,Model,Type,Price_Range,Image_Url,cc_value
Tunwal,Tunwal Roma,Electric,74,990,https://cdn.bikedekho.com/processedimages/tunwal/roma-s/640X309/roma-s616fce375e292.jpg,250
Tunwal,Tunwal Storm ZX,Electric,1.20 Lakh,https://cdn.bikedekho.com/processedimages/tunwal/strom-zx/640X309/strom-zx61711e5e295b1.jpg,250
Tunwal,Tunwal Lithino Li,Electric,74,990,https://cdn.bikedekho.com/processedimages/tunwal/lithino-li/640X309/lithino-li616fce08bc4ac.jpg,250
Tunwal,Tunwal TZ,Electric,1.15 Lakh,https://cdn.bikedekho.com/processedimages/tunwal/tz-33/640X309/tz-336239a03b894e7.jpg,250
Tunwal,Tunwal Sport,Electric,71,990,https://cdn.bikedekho.com/processedimages/tunwal/sport-63-60v/640X309/sport-63-60v61711ecc8a537.jpg,0
Tunwal,Tunwal Strom Advance 1,Electric,1.15 Lakh,https://cdn.bikedekho.com/processedimages/tunwal/storm-zx-advance-1/640X309/storm-zx-advance-1616fce5e747a4.jpg,250
Yezdi,Yezdi Adventure,Petrol,1.98 - 2.09 Lakh,https://cdn.bikedekho.com/processedimages/yezdi-motorcycles/2025-adventure/source/2025-adventure68d23a04baff3.jpg,334
Yezdi,Yezdi Roadster,Petrol,1.94 - 2.08 Lakh,https://cdn.bikedekho.com/processedimages/yezdi-motorcycles/2025-roadster/source/2025-roadster68c9657075dfa.jpg,334
Yezdi,2024 Yezdi Roadster,Petrol,1.94 - 2 Lakh,https://cdn.bikedekho.com/processedimages/jawa-motorcycles/jawa-cruiser/source/jawa-cruiser65167f6685f3a.jpg,334
Yezdi,Yezdi Scrambler,Petrol,1.95 - 1.99 Lakh,https://cdn.bikedekho.com/processedimages/yezdi-motorcycles/roadking/source/roadking68d23a4b84bfc.jpg,334
Yezdi,2024 Yezdi Adventure,Petrol,1.98 - 2.07 Lakh,https://cdn.bikedekho.com/processedimages/jawa-motorcycles/adventure/source/adventure66a9eddbf3169.jpg,334
Zontes,Zontes 350R,Petrol,2.57 Lakh,https://cdn.bikedekho.com/processedimages/zontes/350r/source/350r6759219fa1372.jpg,348
Zontes,Zontes 350T,Petrol,2.75 - 2.99 Lakh,https://cdn.bikedekho.com/processedimages/zontes/350t/640X309/350t633e692583ecf.jpg,348
Zontes,Zontes 350X,Petrol,2.32 Lakh,https://cdn.bikedekho.com/processedimages/zontes/350x/source/350x675a7c92a2f32.jpg,348
Zontes,Zontes GK350,Petrol,3.22 Lakh,https://cdn.bikedekho.com/processedimages/zontes/gk-350/source/gk-3506759235ad81ed.jpg,348
